"","v","CATE_v","mean_est","mean_SE","bias","alg","CI.80","CI.80.SE","CI.95","CI.95.SE"
"1","25","0",1697.80415847276,400.300684439805,0,"ch = 0.25",0,0,0,0
"2","30","0",3704.77714301498,315.248293514003,0,"ch = 0.25",0,0,0,0
"3","35","0",5166.06458947171,461.642725359345,0,"ch = 0.25",0,0,0,0
"4","40","0",6086.22436361722,585.267347088568,0,"ch = 0.25",0,0,0,0
"5","45","0",8661.79346800058,930.78180368813,0,"ch = 0.25",0,0,0,0
"6","50","0",9156.60338590064,979.115761114103,0,"ch = 0.25",0,0,0,0
"7","55","0",9505.22253098805,1287.54764810496,0,"ch = 0.25",0,0,0,0
"8","60","0",8815.31289989249,1323.12406319259,0,"ch = 0.25",0,0,0,0
"9","65","0",7632.43595207952,3617.64546927865,0,"ch = 0.25",0,0,0,0
