"","v","CATE_v","mean_est","mean_SE","bias","alg","CI.80","CI.80.SE","CI.95","CI.95.SE"
"1","25","0",3028.6952355785,439.007050199674,0,"ch = 0.25",0,0,0,0
"2","30","0",5170.09564343689,379.144607259184,0,"ch = 0.25",0,0,0,0
"3","35","0",6089.49364467623,489.023949402883,0,"ch = 0.25",0,0,0,0
"4","40","0",6497.98887788198,577.892079290085,0,"ch = 0.25",0,0,0,0
"5","45","0",8163.51451489102,910.807526438634,0,"ch = 0.25",0,0,0,0
"6","50","0",7711.24511426495,885.279440174788,0,"ch = 0.25",0,0,0,0
"7","55","0",8463.96975527395,1219.23409712998,0,"ch = 0.25",0,0,0,0
"8","60","0",7038.78435807746,1222.44666532359,0,"ch = 0.25",0,0,0,0
"9","65","0",5309.8322001549,3529.12280956111,0,"ch = 0.25",0,0,1,0
