"","v","CATE_v","mean_est","mean_SE","bias","alg","CI.80","CI.80.SE","CI.95","CI.95.SE"
"1","25","0",61.941149182837,1916.29755792339,0,"ch = 0.25",1,0,1,0
"2","30","0",3178.34323295724,1277.87925001418,0,"ch = 0.25",0,0,0,0
"3","35","0",5511.83269669246,1924.51343281278,0,"ch = 0.25",0,0,0,0
"4","40","0",1811.26271131292,3704.73299850179,0,"ch = 0.25",1,0,1,0
"5","45","0",11452.4681240014,5047.71071832969,0,"ch = 0.25",0,0,0,0
"6","50","0",10507.9076908043,3918.18352216735,0,"ch = 0.25",0,0,0,0
"7","55","0",13283.4402601609,4965.71081573531,0,"ch = 0.25",0,0,0,0
"8","60","0",9665.53662066469,5896.44089361587,0,"ch = 0.25",0,0,1,0
"9","65","0",2498.64294024265,15373.1528223433,0,"ch = 0.25",1,0,1,0
