"","v","CATE_v","mean_est","mean_SE","bias","alg","CI.80","CI.80.SE","CI.95","CI.95.SE"
"1","25","0",-1.29942724984197e+28,6.95361507710058e+27,0,"ch = 0.25",0,0,1,0
"2","30","0",-6.35648355931036e+27,3.81420777372919e+27,0,"ch = 0.25",0,0,1,0
"3","35","0",1.29251616239065e+27,1.17004091572001e+27,0,"ch = 0.25",1,0,1,0
"4","40","0",-1.45015471551064e+27,1.72440664352648e+27,0,"ch = 0.25",1,0,1,0
"5","45","0",3.87652141838293e+26,3.38301539376805e+27,0,"ch = 0.25",1,0,1,0
"6","50","0",9.70869484063637e+27,6.92450657033456e+27,0,"ch = 0.25",0,0,1,0
"7","55","0",4.32736798274589e+28,4.52291151097247e+28,0,"ch = 0.25",1,0,1,0
"8","60","0",1.39884271870664e+28,1.72614576352623e+28,0,"ch = 0.25",1,0,1,0
"9","65","0",-1.86089607002623e+28,6.45463476597336e+27,0,"ch = 0.25",0,0,0,0
