"","v","CATE_v","mean_est","mean_SE","bias","alg","CI.80","CI.80.SE","CI.95","CI.95.SE"
"1","25","0",-177.415925564606,1970.74057920327,0,"ch = 0.25",1,0,1,0
"2","30","0",3246.29209293579,1293.41654637999,0,"ch = 0.25",0,0,0,0
"3","35","0",5653.33184209977,1949.28188151252,0,"ch = 0.25",0,0,0,0
"4","40","0",2019.72665668554,3801.96685678034,0,"ch = 0.25",1,0,1,0
"5","45","0",12008.2167657435,5141.78394612338,0,"ch = 0.25",0,0,0,0
"6","50","0",12984.8120373025,4277.4134941271,0,"ch = 0.25",0,0,0,0
"7","55","0",12634.8122642522,5073.34287235476,0,"ch = 0.25",0,0,0,0
"8","60","0",10711.0062706559,6158.68005947146,0,"ch = 0.25",0,0,1,0
"9","65","0",2635.23417914602,15607.0688292958,0,"ch = 0.25",1,0,1,0
