"","v","CATE_v","mean_est","mean_SE","bias","alg","CI.80","CI.80.SE","CI.95","CI.95.SE"
"1","25","0",3960.90518928868,287.322398630139,0,"ch = 0.25",0,0,0,0
"2","30","0",5609.91506648155,313.784759269456,0,"ch = 0.25",0,0,0,0
"3","35","0",6352.51026772088,356.309355964241,0,"ch = 0.25",0,0,0,0
"4","40","0",7041.60258310441,402.062639039848,0,"ch = 0.25",0,0,0,0
"5","45","0",7440.19742497619,475.288432211669,0,"ch = 0.25",0,0,0,0
"6","50","0",7343.38773945403,564.302149445445,0,"ch = 0.25",0,0,0,0
"7","55","0",7133.55243913763,578.692294343815,0,"ch = 0.25",0,0,0,0
"8","60","0",6587.15495698566,591.115160685184,0,"ch = 0.25",0,0,0,0
"9","65","0",5962.53348864836,804.114187600485,0,"ch = 0.25",0,0,0,0
