"","v","CATE_v","mean_est","mean_SE","bias","alg","CI.80","CI.80.SE","CI.95","CI.95.SE"
"1","25","0",2113.35633467019,164.111161331749,0,"ch = 0.25",0,0,0,0
"2","30","0",3695.65980817214,213.424834636785,0,"ch = 0.25",0,0,0,0
"3","35","0",5188.79742426909,296.498990101183,0,"ch = 0.25",0,0,0,0
"4","40","0",6625.18822652767,393.276293436966,0,"ch = 0.25",0,0,0,0
"5","45","0",7936.75274725151,506.803630216253,0,"ch = 0.25",0,0,0,0
"6","50","0",8715.80026877109,668.60893561457,0,"ch = 0.25",0,0,0,0
"7","55","0",8820.40181824794,714.24022337368,0,"ch = 0.25",0,0,0,0
"8","60","0",9054.45599916871,784.134165003174,0,"ch = 0.25",0,0,0,0
"9","65","0",9277.68820296291,1117.55011516199,0,"ch = 0.25",0,0,0,0
